"Player","Pos","Season","Age","Tm","P2Per","P3Per","FTPer","effMin","eff3PA","eff2PA","effFTA","effORB","effDRB","effTRB","effAST","effSTL","effBLK","effTOV","effPF","effPTS","x","y"
"Linas Kleiza","PF","2006-2007",22,"DEN",0.462,0.376,0.852,0.378048780487805,0.148521505376344,0.17002688172043,0.0907258064516129,0.051747311827957,0.127016129032258,0.178763440860215,0.030241935483871,0.0188172043010753,0.00940860215053763,0.0530913978494624,0.134408602150538,0.401881720430108,22.266868798557,7.62709874950235
"Brevin Knight","PG","2006-2007",31,"CHA",0.438,0.056,0.805,0.323424796747967,0.01413982717989,0.271013354281225,0.100549882168107,0.0109976433621367,0.0793401413982718,0.0903377847604085,0.232521602513747,0.0526315789473684,0.002356637863315,0.0746268656716418,0.0887666928515318,0.320502749410841,-9.59296843896205,-28.8464588456931
"Kyle Korver","SF","2006-2007",25,"PHI",0.446,0.43,0.914,0.58130081300813,0.134178321678322,0.23513986013986,0.0913461538461538,0.0131118881118881,0.100087412587413,0.113199300699301,0.0458916083916084,0.0249125874125874,0.00874125874125874,0.0511363636363636,0.0821678321678322,0.466346153846154,27.5957862270803,-0.77501317644178
"Nenad Krstic","C","2006-2007",23,"NJN",0.528,0,0.711,0.215447154471545,0.00117924528301887,0.379716981132075,0.142688679245283,0.0601415094339623,0.147405660377358,0.207547169811321,0.0542452830188679,0.0117924528301887,0.0283018867924528,0.0613207547169811,0.10377358490566,0.502358490566038,-15.3488843696291,3.96588131264494
"David Lee","PF","2006-2007",23,"NYK",0.6,0,0.815,0.439786585365854,0,0.231080300404391,0.0999422299248989,0.113229347198151,0.234546504910456,0.347775852108608,0.0600808781051415,0.0277296360485269,0.0132871172732525,0.0531484690930098,0.0895436164067013,0.358752166377816,-13.8257117010598,17.4852467168454
"Rashard Lewis","SF","2006-2007",27,"SEA",0.505,0.39,0.841,0.596544715447154,0.164821124361158,0.26320272572402,0.134156729131175,0.0387563884156729,0.129897785349233,0.168654173764906,0.0617546848381601,0.0289608177172061,0.0166098807495741,0.0502555366269165,0.0609028960817717,0.571550255536627,24.140675766495,-5.61957159886844
"Shaun Livingston","PG","2006-2007",21,"LAC",0.469,0.313,0.707,0.409298780487805,0.00993171942892613,0.268777157045313,0.0720049658597145,0.0347610180012415,0.0794537554314091,0.114214773432651,0.17008069522036,0.0366232153941651,0.0180012414649286,0.0670391061452514,0.0837988826815642,0.312228429546865,-1.04287526110106,-22.5022777320085
"Tyronn Lue","PG","2006-2007",29,"ATL",0.446,0.348,0.883,0.378048780487805,0.108198924731183,0.243951612903226,0.109543010752688,0.0127688172043011,0.0571236559139785,0.0698924731182796,0.13508064516129,0.0161290322580645,0,0.0571236559139785,0.0678763440860215,0.42741935483871,8.92966165874485,-16.5072729132279
"Corey Maggette","SF","2006-2007",27,"LAC",0.476,0.2,0.82,0.582063008130081,0.0283718900043649,0.324312527280663,0.276298559580969,0.0392841553906591,0.153644696639022,0.192928852029681,0.0907900480139677,0.0283718900043649,0.00611086861632475,0.0877346137058053,0.106503710170231,0.552597119161938,-17.4325777948342,-16.3569762989047
"Jamaal Magloire","C","2006-2007",28,"POR",0.504,0,0.541,0.432672764227642,0,0.231943628890194,0.142102172636524,0.088667058132707,0.200234879624193,0.2889019377569,0.0176159718144451,0.0123311802701116,0.0387551379917792,0.0757486788021139,0.13270698766882,0.310628302994715,-22.1851503000125,27.3188555641866
"Stephon Marbury","PG","2006-2007",29,"NYK",0.448,0.357,0.769,0.698170731707317,0.125545851528384,0.220887918486172,0.140465793304221,0.0131004366812227,0.064410480349345,0.0775109170305677,0.14665211062591,0.0258369723435226,0.00363901018922853,0.0651382823871907,0.0673216885007278,0.440320232896652,16.3589379063051,-14.1635139140636
"Shawn Marion","SF","2006-2007",28,"PHO",0.587,0.317,0.81,0.764735772357724,0.0837209302325581,0.272093023255814,0.0823920265780731,0.0571428571428571,0.203654485049834,0.260797342192691,0.0445182724252492,0.0518272425249169,0.040531561461794,0.0378737541528239,0.0717607973421927,0.466112956810631,16.9017738642564,26.6048561955232
"Donyell Marshall","PF","2006-2007",33,"CLE",0.514,0.351,0.663,0.345528455284553,0.199264705882353,0.163235294117647,0.0588235294117647,0.0632352941176471,0.174264705882353,0.2375,0.0338235294117647,0.0286764705882353,0.0316176470588235,0.0492647058823529,0.0955882352941176,0.416176470588235,26.2071060767302,17.0433459646657
"Kevin Martin","SG","2006-2007",23,"SAC",0.515,0.381,0.844,0.715955284552846,0.118168914123492,0.260468417317246,0.202271114265436,0.024485450674237,0.0968772178850248,0.121362668559262,0.0613910574875798,0.0347764371894961,0.00390347764371895,0.0479063165365507,0.0642299503193754,0.57416607523066,21.81618506543,-7.89526164482343
"Desmond Mason","SF","2006-2007",29,"NOK",0.452,0,0.663,0.654217479674797,0,0.349514563106796,0.125436893203883,0.0481553398058252,0.0858252427184466,0.133980582524272,0.0446601941747573,0.0201941747572816,0.00854368932038835,0.0745631067961165,0.0675728155339806,0.399223300970874,-9.52364756260945,10.0238681726464
"Jason Maxiell","C","2006-2007",23,"DET",0.5,0,0.526,0.239583333333333,0,0.277836691410392,0.145281018027572,0.0933191940615058,0.103923647932131,0.197242841993637,0.0148462354188759,0.031813361611877,0.063626723223754,0.056203605514316,0.116648992576882,0.354188759278897,-31.7184061753266,6.34313452319266
"Sean May","PF","2006-2007",22,"CHA",0.498,0.667,0.768,0.212906504065041,0.0035799522673031,0.387828162291169,0.133651551312649,0.0871121718377088,0.190930787589499,0.278042959427208,0.0787589498806683,0.022673031026253,0.0286396181384248,0.0668257756563246,0.119331742243437,0.496420047732697,4.06249444623624,25.0495946345327
"Antonio McDyess","PF","2006-2007",32,"DET",0.526,0,0.691,0.439278455284553,0,0.312319259687681,0.0803932909196067,0.0954308849045691,0.19144013880856,0.286871023713129,0.0416425679583574,0.0352805089647195,0.037593984962406,0.0433776749566223,0.138808559861191,0.384037015615963,-21.7737876430277,13.8242361934327
"Tracy McGrady","SG","2006-2007",27,"HOU",0.466,0.331,0.707,0.645071138211382,0.150059078377314,0.43284757778653,0.192201654194565,0.0220559275305238,0.126821583300512,0.148877510831036,0.180385978731784,0.0362347380858606,0.0141788105553367,0.0838912957857424,0.0535643954312722,0.688066167782592,-19.8376364482919,-24.3337997641096
"Jeff McInnis","PG","2006-2007",32,"CHA",0.405,0.125,0.688,0.178353658536585,0.0113960113960114,0.246438746438746,0.0455840455840456,0.0199430199430199,0.0683760683760684,0.0883190883190883,0.176638176638177,0.0199430199430199,0,0.0598290598290598,0.102564102564103,0.235042735042735,-7.24494532877622,-29.3115644196512
"Keith McLeod","PG","2006-2007",27,"TOT",0.399,0.356,0.885,0.182418699186992,0.0626740947075209,0.1991643454039,0.108635097493036,0.00557103064066852,0.0543175487465181,0.0598885793871866,0.125348189415042,0.0334261838440111,0.00696378830083565,0.064066852367688,0.0710306406685237,0.321727019498607,-7.28529139651407,-14.7098468881114
"Darko Milicic","PF","2006-2007",21,"ORL",0.455,0,0.613,0.486026422764228,0.000522739153162572,0.285938316779927,0.120230005227392,0.0757971772085729,0.152639832723471,0.228437009932044,0.0470465237846315,0.0230005227391532,0.0731834814427601,0.0648196549921589,0.114479874542603,0.334030318870883,-29.7013658366081,1.80462460638127
"Andre Miller","PG","2006-2007",30,"TOT",0.479,0.143,0.784,0.753556910569106,0.0118004045853001,0.294672960215779,0.0954146999325691,0.0327039784221173,0.0859743762643291,0.118678354686446,0.210721510451787,0.0370869858395145,0.00337154416722859,0.0748482805124747,0.0620364126770061,0.362440997977074,-4.58773178581457,-28.6910048574044
"Brad Miller","C","2006-2007",30,"SAC",0.475,0.152,0.772,0.452997967479675,0.018508132361189,0.258553000560853,0.0835670218732473,0.0443073471676949,0.180594503645541,0.224901850813236,0.125630959057768,0.021312394840157,0.0218732473359506,0.0605720695457095,0.086932136848009,0.318564217610768,-10.3966969541065,-12.6554019194127
"Mike Miller","SG","2006-2007",26,"MEM",0.514,0.406,0.793,0.696138211382114,0.181751824817518,0.186861313868613,0.0740875912408759,0.018978102189781,0.118978102189781,0.137956204379562,0.108759124087591,0.0197080291970803,0.00656934306569343,0.0653284671532847,0.0503649635036496,0.471897810218978,25.2756313434396,20.2247656812182
"Paul Millsap","PF","2006-2007",21,"UTA",0.527,0.333,0.673,0.373983739837398,0.00203804347826087,0.268342391304348,0.141304347826087,0.124320652173913,0.16304347826087,0.287364130434783,0.0421195652173913,0.0455163043478261,0.0502717391304348,0.0638586956521739,0.160326086956522,0.379755434782609,5.34307957446416,23.9299769213397
"Yao Ming","C","2006-2007",26,"HOU",0.518,0,0.862,0.41260162601626,0.00123152709359606,0.50307881773399,0.254310344827586,0.062192118226601,0.216133004926108,0.278325123152709,0.0578817733990148,0.0104679802955665,0.0578817733990148,0.102832512315271,0.0979064039408867,0.740147783251232,-24.9191209627765,-8.63429018439214
"Cuttino Mobley","SG","2006-2007",31,"LAC",0.451,0.411,0.837,0.721798780487805,0.0865892291446674,0.223864836325238,0.0841253079901443,0.0183034142907427,0.0756775783174938,0.0939809926082365,0.0696937697993664,0.0323829637451602,0.00844772967265047,0.0510383667722633,0.0654699049630412,0.37909186906019,9.79020409041591,2.32215925173973
"Nazr Mohammed","C","2006-2007",29,"DET",0.532,0,0.61,0.196392276422764,0,0.28719275549806,0.10608020698577,0.115135834411384,0.18111254851229,0.296248382923674,0.0116429495472186,0.0349288486416559,0.0517464424320828,0.055627425614489,0.172056921086675,0.369987063389392,-24.1711257984533,11.4094089364908
"Mikki Moore","C","2006-2007",31,"NJN",0.61,0,0.681,0.528963414634146,0.00048030739673391,0.242555235350624,0.112872238232469,0.0696445725264169,0.123919308357349,0.193563880883766,0.0355427473583093,0.0220941402497598,0.0288184438040346,0.0542747358309318,0.12536023054755,0.372718539865514,-19.7720515899577,19.1907121939495
"Adam Morrison","PF","2006-2007",22,"CHA",0.391,0.337,0.71,0.590955284552846,0.110920034393809,0.294926913155632,0.0726569217540843,0.0232158211521926,0.0756663800515907,0.0988822012037833,0.0700773860705073,0.0120378331900258,0.00257953568357696,0.0558899398108341,0.0769561478933792,0.394239036973345,8.65010203112835,-1.39136583072727
"Alonzo Mourning","C","2006-2007",36,"MIA",0.56,0,0.601,0.399390243902439,0,0.270356234096692,0.195928753180662,0.0801526717557252,0.142493638676845,0.22264631043257,0.0114503816793893,0.00826972010178117,0.11323155216285,0.0820610687022901,0.139312977099237,0.420483460559796,-34.8054686954681,5.31313422304012
"Troy Murphy","PF","2006-2007",26,"TOT",0.479,0.395,0.745,0.470528455284553,0.0793736501079914,0.234341252699784,0.0782937365010799,0.0539956803455724,0.169546436285097,0.22354211663067,0.0680345572354212,0.0248380129589633,0.0226781857451404,0.0421166306695464,0.105831533477322,0.376889848812095,11.1906167514213,15.6505601183278
"Ronald Murray","SG","2006-2007",27,"DET",0.431,0.289,0.725,0.37525406504065,0.0561949898442789,0.240352064996615,0.0812457684495599,0.017603249830738,0.0589031821259309,0.0765064319566689,0.126607989167231,0.033175355450237,0.00880162491536899,0.0609343263371699,0.0649966147596479,0.314827352742045,-4.70142861538466,-14.7424445375469
"Dikembe Mutombo","C","2006-2007",40,"HOU",0.556,0,0.69,0.327489837398374,0,0.118696664080683,0.0674941815360745,0.127230411171451,0.251357641582622,0.378588052754073,0.0100853374709077,0.0170674941815361,0.0589604344453064,0.0294802172226532,0.121024049650892,0.178432893716059,-32.8823705705323,9.08483517171688
"Bostjan Nachbar","SF","2006-2007",26,"NJN",0.496,0.423,0.805,0.389227642276423,0.172976501305483,0.150130548302872,0.107049608355091,0.0176240208877285,0.147519582245431,0.165143603133159,0.0398172323759791,0.0195822454308094,0.0169712793733681,0.0450391644908616,0.119451697127937,0.454308093994778,25.7146609979051,8.86067941618479
"Eduardo Najera","PF","2006-2007",30,"DEN",0.594,0.083,0.715,0.421239837398374,0.00723763570566948,0.20627261761158,0.0741857659831122,0.0790108564535585,0.107961399276236,0.186972255729795,0.0386007237635706,0.0440289505428227,0.0156815440289505,0.0337756332931242,0.124849215922799,0.299758745476478,-20.300833048365,17.8769581003525
"Steve Nash","PG","2006-2007",32,"PHO",0.575,0.455,0.899,0.68140243902439,0.127889634601044,0.234153616703952,0.0920954511558538,0.0111856823266219,0.0891126025354213,0.100298284862043,0.329604772557793,0.0212527964205817,0.00223713646532438,0.107009694258016,0.0436241610738255,0.526472781506339,0.560546423568534,-36.3689337276247
"Jameer Nelson","PG","2006-2007",24,"ORL",0.457,0.335,0.828,0.592225609756098,0.0832260832260832,0.292149292149292,0.0948090948090948,0.0214500214500215,0.0797940797940798,0.101244101244101,0.141570141570142,0.0313170313170313,0.00214500214500214,0.0789360789360789,0.0965250965250965,0.429000429000429,4.33472303632472,-10.8028246561571
