"Player","Pos","Season","Age","Tm","effMin","eff3PA","eff3PM","eff2PA","eff2PM","effFTA","effFTM","effORB","effDRB","effAST","effSTL","effBLK","effTOV","effPF","effPTS","x","y"
"Lou Amundson","PF","2008-2009",26,"PHO",0.285416666666667,0,0,0.00293751112693609,0.00160227879651059,0.00142424781912053,0.000623108420865231,0.00151326330781556,0.00169129428520563,0.000356061954780132,0.000356061954780132,0.000801139398255297,0.000623108420865231,0.00178030977390066,0.00373865052519138,-28.9585606442518,-34.4416693441208
"Lou Amundson","PF","2009-2010",27,"PHO",0.308333333333333,0,0,0.00288398154251813,0.00156558998022413,0.001318391562294,0.000659195781147001,0.001318391562294,0.0023071852340145,0.0003295978905735,0.000247198417930125,0.000741595253790376,0.000576796308503626,0.00173038892551088,0.00387277521423863,-25.765561751903,-24.4028731620334
"Lou Amundson","PF","2010-2011",28,"GSW",0.3125,0,0,0.0032520325203252,0.00146341463414634,0.00154471544715447,0.000569105691056911,0.00146341463414634,0.00186991869918699,0.00032520325203252,0.00024390243902439,0.000569105691056911,0.00040650406504065,0.00154471544715447,0.00349593495934959,-25.298644899172,-25.4035144516232
"Lou Amundson","PF","2011-2012",29,"IND",0.2625,0,0,0.00338753387533875,0.00145180023228804,0.0013550135501355,0.000580720092915215,0.00154858691444057,0.00203252032520325,0.000193573364305072,0.000483933410762679,0.000677506775067751,0.000774293457220286,0.00203252032520325,0.00348432055749129,-42.9667840730647,-13.4882733062982
"Lou Amundson","PF","2012-2013",30,"TOT",0.197916666666667,0,0,0.00269576379974326,0.00102695763799743,0.00115532734274711,0.000385109114249037,0.00154043645699615,0.00192554557124519,0.000385109114249037,0.000513478818998716,0.000385109114249037,0.000641848523748395,0.00179717586649551,0.0024390243902439,-43.1097828281274,-13.617249176073
"Lou Amundson","PF","2013-2014",31,"TOT",0.202083333333333,0,0,0.00213728941413125,0.00100578325370883,0.00163439778727684,0.00037716872014081,0.00188584360070405,0.00176012069399044,0.00037716872014081,0.000628614533568016,0.000754337440281619,0.000880060346995222,0.00326879557455368,0.00251445813427206,-44.3646738655955,-10.4511537739612
"Lou Amundson","PF","2014-2015",32,"TOT",0.36875,0,0,0.00330715171558495,0.00144687887556842,0.00110238390519498,0.000551191952597492,0.00124018189334436,0.00227366680446465,0.000895686922970925,0.000275595976298746,0.000688989940746865,0.000826787928896238,0.00165357585779248,0.00337605070965964,-26.9792968892063,-33.6293748448442
"Lou Williams","PG","2007-2008",21,"PHI",0.485416666666667,0.000994452004605883,0.000366377054328483,0.00392546843923375,0.00172720611326285,0.0018842248508322,0.00146550821731393,0.000261697895948917,0.000837433267036533,0.00167486653407307,0.000523395791897833,0.000104679158379567,0.000837433267036533,0.000837433267036533,0.00601905160682508,25.0222472862984,8.92636755780353
"Lou Williams","SG","2010-2011",24,"PHI",0.485416666666667,0.00177954569245263,0.0006280749502774,0.0037684497016644,0.00162252695488328,0.00245996022191982,0.00204124358840155,0.000209358316759133,0.000837433267036533,0.00177954569245263,0.0003140374751387,0.000104679158379567,0.000732754108656966,0.000889772846226316,0.00717052234900031,33.459388101279,-18.0890237090269
"Lou Williams","PG","2006-2007",20,"PHI",0.235416666666667,0.000647528599179797,0.000215842866393266,0.00312972156270235,0.00140297863155623,0.00161882149794949,0.00107921433196633,0.000323764299589899,0.000971292898769696,0.00194258579753939,0.000431685732786531,0,0.000863371465573063,0.00075545003237643,0.00464062162745521,29.4772853445069,11.2161141384691
"Lou Williams","SG","2008-2009",22,"PHI",0.49375,0.00138931769064526,0.000411649686117114,0.00396212822887723,0.00174951116599774,0.00246989811670269,0.00195533600905629,0.000205824843058557,0.000823299372234229,0.00154368632293918,0.000514562107646393,0.000102912421529279,0.000977668004528147,0.000823299372234229,0.00658639497787383,23.8660139087373,-20.7769515628637
"Lou Williams","PG","2009-2010",23,"PHI",0.622916666666667,0.00130516355330777,0.000448649971449547,0.00301819071702423,0.00159066808059385,0.00146830899747125,0.00122359083122604,0.000163145444163472,0.0010196590260217,0.00171302716371645,0.000530222693531283,0.0000815727220817359,0.000693368137694755,0.000693368137694755,0.00571009054572151,27.9327784104134,-3.26534758511258
"Lou Williams","PG","2011-2012",25,"PHI",0.547916666666667,0.00166929425948252,0.000602800704813132,0.0039877585087638,0.00171566354446814,0.00213298710933877,0.00171566354446814,0.000231846424928128,0.00092738569971251,0.00162292497449689,0.000370954279885004,0.000139107854956877,0.000510062134841881,0.000649169989798757,0.0069090234628582,33.4294452066243,-17.9905587265313
"Lou Williams","SG","2012-2013",26,"ATL",0.597916666666667,0.00212458570578737,0.000764850854083454,0.00267697798929209,0.00123225970935668,0.00131724313758817,0.00114727628112518,0.0000849834282314949,0.000764850854083454,0.00152970170816691,0.000467408855273222,0.000127475142347242,0.000807342568199201,0.000594883997620464,0.00599133169032039,19.9562605141142,14.1644411623089
"Lou Williams","PG","2013-2014",27,"ATL",0.502083333333333,0.00197348446513511,0.000657828155045036,0.00222649529399858,0.0010120433154539,0.00151806497318085,0.00126505414431738,0.00010120433154539,0.000961441149681206,0.00177107580204433,0.000404817326181561,0.0000506021657726951,0.000759032486590426,0.000556623823499646,0.00526262524036029,22.3518365940627,27.8916925782972
"Lou Williams","SG","2014-2015",28,"TOR",0.525,0.002710027100271,0.00091947348044909,0.00290360046457607,0.0013550135501355,0.00237127371273713,0.00208091366627952,0.000145180023228804,0.000774293457220286,0.00101626016260163,0.000532326751838947,0.0000483933410762679,0.000629113433991483,0.000629113433991483,0.00750096786682153,32.0539215681234,-23.8576702544878
"Lou Williams","SG","2015-2016",29,"LAL",0.59375,0.00205391527599487,0.000684638425331622,0.00239623448866068,0.00111253744116389,0.00269576379974326,0.002267864783911,0.000213949507916132,0.000898587933247754,0.00106974753958066,0.000385109114249037,0.000128369704749679,0.000684638425331622,0.000684638425331622,0.00654685494223363,31.1445490750865,-24.3873259756235
"Lou Williams","SG","2016-2017",30,"TOT",0.5125,0.00272655165576046,0.00099147332936744,0.0033710093198493,0.00163593099345628,0.00277612532222883,0.0024786833234186,0.000148720999405116,0.00109062066230418,0.00148720999405116,0.00049573666468372,0.000099147332936744,0.00099147332936744,0.000545310331152092,0.0086753916319651,32.4759351632716,-23.7632610409361
"Loy Vaught","PF","1996-1997",28,"LAC",0.720833333333333,0.0000352460172000564,0,0.00461722825320739,0.00232623713520372,0.000810658395601297,0.000563936275200902,0.000951642464401523,0.00257295925560412,0.000458198223600733,0.000352460172000564,0.000105738051600169,0.000599182292400959,0.00102213449880164,0.0052516565628084,-1.25648238260653,-25.1941157349709
"Loy Vaught","PF","1997-1998",29,"LAC",0.552083333333333,0.000092038656235619,0,0.00377358490566038,0.00165669581224114,0.000368154624942476,0.000138057984353428,0.000736309249884952,0.00225494707777266,0.000322135296824666,0.000184077312471238,0.000092038656235619,0.000598251265531523,0.00151863782788771,0.00345144960883571,-4.89808479796532,-16.3007469164275
"Loy Vaught","PF","1998-1999",30,"DET",0.270833333333333,0,0,0.00393996247654784,0.00150093808630394,0.000375234521575985,0.000187617260787992,0.000938086303939962,0.00281425891181989,0.000281425891181989,0.000375234521575985,0.000187617260787992,0.000469043151969981,0.00140712945590994,0.00318949343339587,-20.121750082339,6.80577330616251
"Loy Vaught","PF","2000-2001",32,"TOT",0.225,0,0,0.00372628726287263,0.001806684733514,0.00022583559168925,0.00022583559168925,0.00112917795844625,0.002710027100271,0.000564588979223126,0.0004516711833785,0.000112917795844625,0.000564588979223126,0.00169376693766938,0.00372628726287263,-12.8865161287094,-12.963702608026
"Luc Longley","C","1996-1997",28,"CHI",0.51875,0,0,0.00401606425702811,0.00181212655500049,0.000979527867567832,0.000783622294054266,0.00102850426094622,0.0017631501616221,0.0011754334410814,0.000195905573513566,0.000538740327162308,0.000930551474189441,0.00156724458810853,0.00445685179743364,-9.74887448721103,-35.8518312115518
"Luc Longley","C","1997-1998",29,"CHI",0.6125,0,0,0.00435540069686411,0.00199104031856645,0.00107848017255683,0.00078812012609922,0.00078812012609922,0.00161772025883524,0.00116144018583043,0.000248880039820806,0.000456280073004812,0.000912560146009624,0.00149328023892484,0.00472872075659532,-7.22830299233769,-32.0997797223812
"Luc Longley","C","1998-1999",30,"PHO",0.497916666666667,0,0,0.00377589549954077,0.00183692213491173,0.000969486682314522,0.000765384222879886,0.000765384222879886,0.00214307582406368,0.000612307378303909,0.000306153689151954,0.000255128074293295,0.000714358608021227,0.00158179406061843,0.00443922849270334,-4.35876326226584,-17.5560817222743
"Luc Longley","C","1999-2000",31,"PHO",0.410416666666667,0,0,0.00340472947876687,0.00160950848087161,0.000804754240435805,0.000680945895753374,0.000866658412777021,0.00191902934257769,0.000680945895753374,0.000185712517023647,0.000371425034047295,0.0011761792744831,0.00191902934257769,0.0038999628574966,-22.8544028152322,-1.12044118258191
"Luc Longley","C","2000-2001",32,"NYK",0.25,0,0,0.00223577235772358,0.000711382113821138,0.000711382113821138,0.000508130081300813,0.00101626016260163,0.0016260162601626,0.000304878048780488,0.000101626016260163,0.00040650406504065,0.000914634146341463,0.00203252032520325,0.00203252032520325,-26.243067898837,-0.536807786808045
"Luc Mbah a Moute","PF","2009-2010",23,"MIL",0.533333333333333,0.0000952743902439024,0.0000476371951219512,0.00228658536585366,0.00109565548780488,0.000857469512195122,0.000619283536585366,0.00109565548780488,0.00147675304878049,0.000524009146341463,0.00038109756097561,0.000238185975609756,0.000476371951219512,0.00119092987804878,0.00295350609756098,-11.4996822178283,-7.79027979770814
"Luc Mbah a Moute","PF","2008-2009",22,"MIL",0.5375,0,0,0.00278880695783702,0.00132350160710909,0.00108716203441104,0.000803554547173379,0.00108716203441104,0.00170164492342598,0.000519947059935716,0.000519947059935716,0.000236339572698053,0.000567214974475326,0.00118169786349026,0.00340328984685196,-11.8319370296295,-7.377373411255
"Luc Mbah a Moute","PF","2010-2011",24,"MIL",0.552083333333333,0.0000460193281178095,0,0.0024390243902439,0.00115048320294524,0.00110446387482743,0.000782328578002761,0.000966405890473999,0.0014726184997699,0.000414173953060285,0.000414173953060285,0.000184077312471238,0.000460193281178095,0.00105844454670962,0.00308329498389324,-11.4214624971855,-7.70509110359098
"Luc Mbah a Moute","PF","2011-2012",25,"MIL",0.489583333333333,0.0000518941359626362,0,0.00311364815775817,0.00160871821484172,0.00124545926310327,0.000778412039439543,0.000934094447327452,0.00181629475869227,0.000363258951738454,0.000467047223663726,0.000259470679813181,0.000467047223663726,0.001141670991178,0.00399584846912299,-21.3250223195252,-21.356355665437
"Luc Mbah a Moute","SF","2012-2013",26,"MIL",0.477083333333333,0.000319522845883481,0.000106507615294494,0.00314197465118756,0.00127809138353392,0.00117158376823943,0.000639045691766961,0.000798807114708702,0.00154436042177016,0.000479284268825221,0.000372776653530727,0.000106507615294494,0.000639045691766961,0.000745553307061455,0.00356800511236553,-13.8626446745789,-1.84612304439988
"Luc Mbah a Moute","PF-SF","2013-2014",27,"TOT",0.327083333333333,0.000233027807985086,0.0000776759359950287,0.0021749262078608,0.00100978716793537,0.000776759359950287,0.000543731551965201,0.000699083423955259,0.0010874631039304,0.000466055615970172,0.000388379679975144,0.000155351871990057,0.000466055615970172,0.000854435295945316,0.00271865775982601,-5.31412677270362,12.7087367448795
"Luc Mbah a Moute","PF","2014-2015",28,"PHI",0.595833333333333,0.00127920859628177,0.00038376257888453,0.00277161862527716,0.00119392802319632,0.00102336687702541,0.000596964011598158,0.000511683438512707,0.00157769060208085,0.000682244584683609,0.000511683438512707,0.000127920859628177,0.000639604298140883,0.000682244584683609,0.00422138836772983,8.14740790668786,16.2118607145683
"Luc Mbah a Moute","PF","2015-2016",29,"LAC",0.354166666666667,0.000358680057388809,0.000143472022955524,0.00157819225251076,0.00078909612625538,0.000573888091822095,0.000286944045911047,0.000573888091822095,0.00107604017216643,0.000286944045911047,0.000430416068866571,0.000215208034433286,0.000358680057388809,0.000932568149210904,0.00222381635581062,-5.15566353884411,12.6897646593011
"Luc Mbah a Moute","SF","2016-2017",30,"LAC",0.464583333333333,0.000765613037296292,0.000273433227605819,0.00185934594771957,0.00103904626490211,0.000601553100732801,0.000382806518648146,0.000328119873126982,0.00087498632833862,0.000273433227605819,0.000546866455211637,0.000218746582084655,0.000328119873126982,0.000820299682817456,0.00333588537679099,10.1903902117421,6.41220143540419
"Lucas Nogueira","C","2016-2017",24,"TOR",0.397916666666667,0.000127697612054655,0.0000638488060273273,0.00159622015068318,0.00114927850849189,0.000766185672327927,0.000510790448218618,0.000893883284382582,0.00178776656876516,0.000446941642191291,0.000574639254245946,0.00102158089643724,0.000510790448218618,0.00153237134465585,0.0028093474652024,-25.0931122660507,-40.7937000323203
"Lucas Nogueira","C","2015-2016",23,"TOR",0.1625,0.000156347717323327,0,0.00218886804252658,0.00140712945590994,0.000781738586616635,0.000469043151969981,0.000938086303939962,0.00156347717323327,0.000312695434646654,0.000625390869293308,0.000625390869293308,0.000625390869293308,0.00156347717323327,0.0034396497811132,-28.7875640744731,21.8700925383562
"Lucious Harris","SG","1999-2000",29,"NJN",0.408333333333333,0.000933300149328024,0.000311100049776008,0.00279990044798407,0.00130662020905923,0.000808860129417621,0.000622200099552016,0.000435540069686411,0.00105774016923843,0.000808860129417621,0.000497760079641613,0.0000622200099552016,0.000311100049776008,0.000808860129417621,0.00416874066699851,-4.53963679573428,4.27223044057187
"Lucious Harris","SG","1996-1997",26,"PHI",0.314583333333333,0.00145372314650299,0.000565336779195606,0.00290744629300598,0.00113067355839121,0.000726861573251494,0.000484574382167663,0.000403811985139719,0.00064609917622355,0.000726861573251494,0.00064609917622355,0.0000807623970279438,0.000484574382167663,0.00064609917622355,0.00436116943950896,-2.11854448801399,22.3171002102919
"Lucious Harris","SG","1997-1998",27,"NJN",0.279166666666667,0.000728066982162359,0.00018201674554059,0.00254823443756826,0.00100109210047324,0.00100109210047324,0.000728066982162359,0.00036403349108118,0.000546050236621769,0.000728066982162359,0.000728066982162359,0.0000910083727702949,0.00036403349108118,0.00136512559155442,0.0034583181652712,-26.1707285181244,20.4154108146827
"Lucious Harris","SG","1998-1999",28,"NJN",0.347916666666667,0.00102234555279685,0.000219074047027895,0.00262888856433475,0.00124141959982474,0.000949320870454214,0.000730246823426318,0.000438148094055791,0.000949320870454214,0.000657222141083686,0.000365123411713159,0.000146049364685264,0.000365123411713159,0.00102234555279685,0.00394333284650212,-14.290711446018,30.4731479675485
"Lucious Harris","SG","2000-2001",30,"NJN",0.591666666666667,0.000772930264513913,0.000257643421504638,0.00287701820680179,0.00128821710752319,0.000815870834764686,0.000644108553761594,0.000429405702507729,0.00128821710752319,0.000772930264513913,0.000429405702507729,0.0000858811405015459,0.000386465132256956,0.00072998969426314,0.00403641360357266,2.63990611025009,-1.58261390960883
"Lucious Harris","SG","2001-2002",31,"NJN",0.4375,0.000929152148664344,0.000348432055749129,0.00331010452961672,0.0016260162601626,0.00121951219512195,0.00104529616724739,0.00040650406504065,0.00121951219512195,0.000929152148664344,0.00040650406504065,0.0000580720092915215,0.000464576074332172,0.000754936120789779,0.00528455284552846,-5.44278775103294,15.1224202569196
"Lucious Harris","SG","2002-2003",32,"NJN",0.533333333333333,0.000857469512195122,0.000285823170731707,0.00362042682926829,0.00157202743902439,0.00119092987804878,0.000952743902439024,0.00038109756097561,0.00104801829268293,0.000952743902439024,0.000333460365853658,0.0000476371951219512,0.000428734756097561,0.000571646341463414,0.00490663109756098,4.62773606588471,-4.78836108227205
"Lucious Harris","PG","2003-2004",33,"NJN",0.454166666666667,0.000839113895726113,0.000335645558290445,0.00290892817185053,0.0012307003803983,0.00061535019019915,0.000559409263817409,0.000335645558290445,0.000839113895726113,0.00111881852763482,0.000335645558290445,0,0.000447527411053927,0.00061535019019915,0.00385992392034012,-6.16240949601934,11.8461408678067
"Lucious Harris","SG","2004-2005",34,"CLE",0.322916666666667,0.000708103855232101,0.0002360346184107,0.0025177025963808,0.0010228166797797,0.000708103855232101,0.000629425649095201,0.0003933910306845,0.000865460267505901,0.000550747442958301,0.0003147128245476,0.0000786782061369001,0.0003147128245476,0.000708103855232101,0.0033831628638867,-7.59503630254595,4.56146739189303
"Luigi Datome","SF","2014-2015",27,"TOT",0.208333333333333,0.00231707317073171,0.00109756097560976,0.00280487804878049,0.00146341463414634,0,0,0.000121951219512195,0.00146341463414634,0.000487804878048781,0.000121951219512195,0.000365853658536585,0.000487804878048781,0.000853658536585366,0.00609756097560976,16.2902284367261,35.9563682439943
"Luis Scola","PF","2007-2008",27,"HOU",0.514583333333333,0,0,0.00399921003258616,0.00207366446134097,0.00143181593759257,0.000938086303939962,0.00103683223067049,0.00212303742470623,0.000641848523748395,0.000345610743556828,0.0000987459267305224,0.000641848523748395,0.00143181593759257,0.0050854152266219,-21.618282540602,-10.6449453672213
"Luis Scola","PF","2008-2009",28,"HOU",0.63125,0,0,0.00390404894147951,0.00209289221605087,0.00124768574418417,0.000965950253561942,0.000965950253561942,0.0025356194156001,0.000603718908476213,0.000321983417853981,0.0000402479272317476,0.000603718908476213,0.00128793367141592,0.00511148675843194,-2.48754431272496,-24.4986351026147
"Luis Scola","PF","2009-2010",29,"HOU",0.679166666666667,0.0000374083495436181,0,0.00493790213975759,0.00254376776896603,0.0012344755349394,0.000935208738590453,0.000785575340415981,0.00243154272033518,0.000785575340415981,0.000299266796348945,0.000112225048630854,0.000748166990872363,0.00112225048630854,0.00606015262606614,-0.593451190130665,-24.3773333124017
"Luis Scola","PF","2010-2011",30,"HOU",0.679166666666667,0,0,0.00568606913062996,0.0028804429148586,0.00145892563220111,0.00108484213676493,0.000748166990872363,0.00231931767170432,0.000935208738590453,0.000224450097261709,0.000224450097261709,0.000748166990872363,0.00115965883585216,0.00684572796648212,0.547931399505418,-24.7255010315029
"Luis Scola","PF","2011-2012",31,"HOU",0.652083333333333,0,0,0.0052209148289566,0.00257149536351594,0.00116886152887088,0.000896127172134341,0.000701316917322528,0.00179225434426868,0.000818203070209616,0.000194810254811813,0.000155848203849451,0.000896127172134341,0.00124678563079561,0.00603911789916621,3.31021878267506,-18.014872023706
"Luis Scola","PF","2012-2013",32,"PHO",0.554166666666667,0.0000916926462497708,0,0.00504309554373739,0.00238400880249404,0.00128369704749679,0.00100861910874748,0.000871080139372822,0.00215477718686961,0.00100861910874748,0.000366770584999083,0.000183385292499542,0.000687694846873281,0.00142123601687145,0.00586832935998533,-28.5434551349867,6.65591518036473
"Luis Scola","PF","2013-2014",33,"IND",0.35625,0.0000713165026387106,0,0.00477820567679361,0.00228212808443874,0.00121238054485808,0.000855798031664527,0.000713165026387106,0.00263871059763229,0.000713165026387106,0.000213949507916132,0.000142633005277421,0.000927114534303238,0.00142633005277421,0.00542005420054201,0.296370370730462,-23.9624161323434
"Luis Scola","PF","2015-2016",35,"TOR",0.447916666666667,0.00119115144639819,0.000510493477027794,0.00328984685195689,0.00153148043108338,0.000623936471922859,0.000453771979580261,0.000623936471922859,0.00204197390811117,0.000510493477027794,0.000340328984685196,0.00022688598979013,0.000510493477027794,0.00130459444129325,0.00493477027793534,10.4898355760045,40.5539620488883
"Luis Scola","PF","2014-2015",34,"IND",0.427083333333333,0.000118976799524093,0.0000594883997620464,0.00458060678167757,0.00214158239143367,0.0016656751933373,0.00118976799524093,0.00101130279595479,0.00285544318857823,0.000773349196906603,0.000356930398572278,0.000118976799524093,0.000713860797144557,0.00142772159428911,0.00559190957763236,-11.9433738802694,-11.8079795136178
"Luis Scola","PF","2016-2017",36,"BRK",0.266666666666667,0.00133384146341463,0.000476371951219512,0.00266768292682927,0.00142911585365854,0.000952743902439024,0.000666920731707317,0.00133384146341463,0.00228658536585366,0.000952743902439024,0.00038109756097561,0.0000952743902439024,0.000857469512195122,0.00171493902439024,0.00485899390243902,-48.0467019779364,3.33342387885891
"Luke Babbitt","SF","2011-2012",22,"POR",0.279166666666667,0.00227520931925737,0.00100109210047324,0.00163815070986531,0.000637058609392064,0.000455041863851474,0.00036403349108118,0.00036403349108118,0.0018201674554059,0.00036403349108118,0.000273025118310885,0.0000910083727702949,0.000637058609392064,0.00109210047324354,0.00464142701128504,12.6427313041438,35.3965681145092
"Luke Babbitt","PF","2012-2013",23,"POR",0.245833333333333,0.00299710624224886,0.0010334849111203,0.000930136420008268,0.000413393964448119,0.00020669698222406,0.00020669698222406,0.00020669698222406,0.0020669698222406,0.000516742455560149,0.00020669698222406,0.00010334849111203,0.000413393964448119,0.00134353038445639,0.00403059115336916,-0.84641113876073,44.2026743949682
"Luke Babbitt","PF","2013-2014",24,"NOP",0.364583333333333,0.0024390243902439,0.000905923344947735,0.00153310104529617,0.000627177700348432,0.00048780487804878,0.000348432055749129,0.00048780487804878,0.00181184668989547,0.000766550522648084,0.000209059233449477,0.000278745644599303,0.000418118466898955,0.00132404181184669,0.00439024390243902,7.0843885733755,37.9693666769146
"Luke Babbitt","SF","2014-2015",25,"NOP",0.275,0.0016629711751663,0.000831485587583149,0.00110864745011086,0.000461936437546194,0.000277161862527716,0.000184774575018477,0.000184774575018477,0.00147819660014782,0.000369549150036955,0.000277161862527716,0.000184774575018477,0.000369549150036955,0.000923872875092387,0.00378787878787879,18.2612476507795,32.6590330328312
"Luke Babbitt","SF","2015-2016",26,"NOP",0.375,0.00155826558265583,0.000609756097560976,0.00257452574525745,0.00115176151761518,0.000745257452574526,0.000542005420054201,0.000338753387533875,0.00176151761517615,0.000745257452574526,0.00013550135501355,0.0000677506775067751,0.000338753387533875,0.00128726287262873,0.00474254742547425,3.68831759706346,37.6234325509324
"Luke Babbitt","SF","2016-2017",27,"MIA",0.327083333333333,0.00240795401584589,0.00100978716793537,0.000776759359950287,0.000310703743980115,0.000155351871990057,0.000155351871990057,0.000155351871990057,0.00147584278390555,0.000388379679975144,0.000233027807985086,0.000155351871990057,0.000310703743980115,0.00132049091191549,0.00372844492776138,14.6767080038246,37.9850460537777
"Luke Harangody","PF","2010-2011",23,"TOT",0.272916666666667,0.00121020294172407,0.000279277601936325,0.00269968348538447,0.00121020294172407,0.000465462669893875,0.0003723701359151,0.000744740271830199,0.00195494321355427,0.000558555203872649,0.000279277601936325,0.000279277601936325,0.000279277601936325,0.0014894805436604,0.00363060882517222,-11.323972270066,35.7791527727806
"Luke Harangody","PF","2011-2012",24,"CLE",0.229166666666667,0.00110864745011086,0.000221729490022173,0.00232815964523282,0.000997782705099778,0.000665188470066519,0.000443458980044346,0.00110864745011086,0.00177383592017738,0.000332594235033259,0.000332594235033259,0.000110864745011086,0.000221729490022173,0.000886917960088692,0.00321507760532151,-8.99794244586368,40.3670009012023
"Luke Jackson","SF","2005-2006",24,"CLE",0.183333333333333,0.00138580931263858,0.000415742793791574,0.00194013303769401,0.00069290465631929,0.00124722838137472,0.000970066518847007,0.000554323725055432,0.000970066518847007,0.000970066518847007,0.000415742793791574,0.000138580931263858,0.00124722838137472,0.00110864745011086,0.00374168514412417,-33.1061450899066,29.6034943546819
"Luke Jackson","SF","2006-2007",25,"TOT",0.220833333333333,0.00149562816382881,0.000460193281178095,0.00230096640589047,0.00126553152323976,0.000805338242061666,0.000460193281178095,0.000230096640589047,0.000690289921767142,0.00115048320294524,0.000460193281178095,0.000115048320294524,0.000575241601472619,0.00138057984353428,0.00425678785089738,-4.4006779684005,25.2245645365584
"Luke Jackson","SF","2007-2008",26,"MIA",0.339583333333333,0.00157115068083196,0.00059853359269789,0.00269340116714051,0.000822983689959599,0.00119706718539578,0.000822983689959599,0.000374083495436181,0.00142151728265749,0.000897800389046835,0.000448900194523418,0,0.000448900194523418,0.00119706718539578,0.00418973514888523,-2.73698613742021,25.0101962412086
"Luke Ridnour","PG","2003-2004",22,"SEA",0.335416666666667,0.000908953188910771,0.00030298439630359,0.00295409786396001,0.00128768368429026,0.000833207089834874,0.000681714891683078,0.000378730495379488,0.000833207089834874,0.00181790637782154,0.000605968792607181,0.0000757460990758976,0.000908953188910771,0.00113619148613846,0.00416603544917437,31.2168280515229,19.1493329201448
"Luke Ridnour","PG","2014-2015",33,"ORL",0.302083333333333,0.00109335576114382,0.000336417157275021,0.00201850294365013,0.00100925147182506,0.000336417157275021,0.000336417157275021,0.000168208578637511,0.00109335576114382,0.00168208578637511,0.000336417157275021,0.0000841042893187553,0.000672834314550042,0.00117746005046257,0.00336417157275021,38.9392545998592,14.5143593126265
"Luke Ridnour","PG","2004-2005",23,"SEA",0.654166666666667,0.000854435295945316,0.000310703743980115,0.00264098182383098,0.0010874631039304,0.000854435295945316,0.000737921391952773,0.000271865775982601,0.000699083423955259,0.00229144011185335,0.000427217647972658,0.000116513903992543,0.000699083423955259,0.000893273263942831,0.00388379679975144,38.5690957840941,-2.75071024365732
"Luke Ridnour","PG","2005-2006",24,"SEA",0.691666666666667,0.00069791360564208,0.000183661475168969,0.00301204819277108,0.00135909491625037,0.00106523655598002,0.000918307375844843,0.000220393770202762,0.000881575080811049,0.00257126065236556,0.000587716720540699,0.000110196885101381,0.000771378195709668,0.000844842785777255,0.00422421392888628,38.6384341246743,-3.1428093603031
"Luke Ridnour","PG","2006-2007",25,"SEA",0.614583333333333,0.000826787928896238,0.000289375775113683,0.00322447292269533,0.00144687887556842,0.000909466721785862,0.000744109136006614,0.000165357585779248,0.000785448532451426,0.00214964861513022,0.000496072757337743,0.000124018189334436,0.000909466721785862,0.0010334849111203,0.00454733360892931,31.3145222316231,-0.723044092287218
"Luke Ridnour","PG","2007-2008",26,"SEA",0.416666666666667,0.000731707317073171,0.000182926829268293,0.00298780487804878,0.00128048780487805,0.000914634146341463,0.000792682926829268,0.000121951219512195,0.000792682926829268,0.0024390243902439,0.000365853658536585,0.000121951219512195,0.000792682926829268,0.00121951219512195,0.00390243902439024,35.3387473633164,6.30699173212106
"Luke Ridnour","PG","2008-2009",27,"MIL",0.5875,0.000951392492648331,0.000345960906417575,0.0027676872513406,0.00116761805915932,0.000908147379346134,0.000778412039439543,0.000216225566510984,0.00112437294585712,0.00220550077841204,0.000562186472928559,0.0000864902266043937,0.000778412039439543,0.00121086317246151,0.0041515308770109,35.3444163006686,-1.26165903178919
"Luke Ridnour","PG","2009-2010",28,"MIL",0.447916666666667,0.00124787294384572,0.000453771979580261,0.00351673284174702,0.00181508791832104,0.000964265456608054,0.000850822461712989,0.000170164492342598,0.000850822461712989,0.0022688598979013,0.000397050482132728,0.0000567214974475326,0.000737379466817924,0.00124787294384572,0.00589903573454339,38.6382718207963,-6.70505242471916
"Luke Ridnour","PG","2010-2011",29,"MIN",0.633333333333333,0.00104300385109114,0.000441270860077022,0.00280808729139923,0.00136392811296534,0.00076219512195122,0.00068196405648267,0.000200577663671374,0.000922657252888318,0.00216623876765083,0.000521501925545571,0.0000401155327342747,0.000882541720154044,0.000842426187419769,0.00473363286264442,30.1478694319754,-1.79415971647288
"Luke Ridnour","SG","2011-2012",30,"MIN",0.6875,0.00107169253510717,0.000332594235033259,0.00277161862527716,0.00133037694013304,0.000813008130081301,0.00073909830007391,0.000147819660014782,0.000849963045084996,0.00177383592017738,0.00040650406504065,0.000110864745011086,0.000665188470066519,0.000960827790096083,0.00447154471544715,30.2216956668152,-0.0283001448309952
"Luke Ridnour","SG","2012-2013",31,"MIN",0.629166666666667,0.00104991116136327,0.000323049588111775,0.00294782749151995,0.00149410434501696,0.000807623970279438,0.000686480374737522,0.000201905992569859,0.000807623970279438,0.00153448554353093,0.000403811985139719,0.0000807623970279438,0.00064609917622355,0.000928767565821353,0.00464383782910677,30.3711429563993,-0.094258711742131
"Luke Ridnour","PG","2013-2014",32,"TOT",0.389583333333333,0.00117386200599974,0.000391287335333246,0.00234772401199948,0.000978218338333116,0.000260858223555498,0.000195643667666623,0.000260858223555498,0.000782574670666493,0.00189122212077736,0.000326072779444372,0.0000652145558888744,0.000717360114777619,0.000978218338333116,0.00326072779444372,39.0789449444108,11.7662503752581
